datadate,conm,prccd,diff
08/27/2013,ASHLAND GLOBAL HOLDINGS INC,86.23,0.1000
08/28/2013,ASHLAND GLOBAL HOLDINGS INC,86.6,-0.1100
08/29/2013,ASHLAND GLOBAL HOLDINGS INC,87.51,1.2400
08/30/2013,ASHLAND GLOBAL HOLDINGS INC,87.21,1.1100
09/03/2013,ASHLAND GLOBAL HOLDINGS INC,87.47,-0.1800
09/04/2013,ASHLAND GLOBAL HOLDINGS INC,87.71,0.2900
09/05/2013,ASHLAND GLOBAL HOLDINGS INC,87.33,1.0300
09/06/2013,ASHLAND GLOBAL HOLDINGS INC,87.5,0.8800
09/09/2013,ASHLAND GLOBAL HOLDINGS INC,88.5,2.9500
09/10/2013,ASHLAND GLOBAL HOLDINGS INC,88.59,3.7500
09/11/2013,ASHLAND GLOBAL HOLDINGS INC,90.28,2.9100
09/12/2013,ASHLAND GLOBAL HOLDINGS INC,91.25,3.1500
09/13/2013,ASHLAND GLOBAL HOLDINGS INC,91.41,1.7800
09/16/2013,ASHLAND GLOBAL HOLDINGS INC,91.74,2.1700
09/17/2013,ASHLAND GLOBAL HOLDINGS INC,92.06,1.5900
09/18/2013,ASHLAND GLOBAL HOLDINGS INC,93.42,-0.1700
09/19/2013,ASHLAND GLOBAL HOLDINGS INC,93,-0.1900
09/20/2013,ASHLAND GLOBAL HOLDINGS INC,91.57,-1.4500
09/23/2013,ASHLAND GLOBAL HOLDINGS INC,91.87,-1.0600
09/24/2013,ASHLAND GLOBAL HOLDINGS INC,91.97,0.8100
09/25/2013,ASHLAND GLOBAL HOLDINGS INC,91.94,-0.5200
09/26/2013,ASHLAND GLOBAL HOLDINGS INC,92.38,0.5100
09/27/2013,ASHLAND GLOBAL HOLDINGS INC,91.35,-1.9400
09/30/2013,ASHLAND GLOBAL HOLDINGS INC,92.48,-3.9100
10/01/2013,ASHLAND GLOBAL HOLDINGS INC,90,-4.3800
10/02/2013,ASHLAND GLOBAL HOLDINGS INC,88.47,-4.8900
10/03/2013,ASHLAND GLOBAL HOLDINGS INC,86.97,-3.8900
10/04/2013,ASHLAND GLOBAL HOLDINGS INC,87.59,-3.3800
10/07/2013,ASHLAND GLOBAL HOLDINGS INC,86.11,-1.8800
10/08/2013,ASHLAND GLOBAL HOLDINGS INC,85.09,-0.4900
10/09/2013,ASHLAND GLOBAL HOLDINGS INC,85.09,1.3700
10/10/2013,ASHLAND GLOBAL HOLDINGS INC,87.1,3.3000
10/11/2013,ASHLAND GLOBAL HOLDINGS INC,87.48,3.0900
10/14/2013,ASHLAND GLOBAL HOLDINGS INC,88.39,2.3100
10/15/2013,ASHLAND GLOBAL HOLDINGS INC,88.18,4.0300
10/16/2013,ASHLAND GLOBAL HOLDINGS INC,89.41,3.1300
10/17/2013,ASHLAND GLOBAL HOLDINGS INC,91.51,3.0900
10/18/2013,ASHLAND GLOBAL HOLDINGS INC,91.52,1.6400
10/21/2013,ASHLAND GLOBAL HOLDINGS INC,91.27,-0.5900
10/22/2013,ASHLAND GLOBAL HOLDINGS INC,91.05,-0.1800
10/23/2013,ASHLAND GLOBAL HOLDINGS INC,90.92,0.2300
10/24/2013,ASHLAND GLOBAL HOLDINGS INC,91.34,0.8100
10/25/2013,ASHLAND GLOBAL HOLDINGS INC,91.5,1.6700
10/28/2013,ASHLAND GLOBAL HOLDINGS INC,91.86,1.3800
10/29/2013,ASHLAND GLOBAL HOLDINGS INC,92.59,1.0500
10/30/2013,ASHLAND GLOBAL HOLDINGS INC,92.72,0.6000
10/31/2013,ASHLAND GLOBAL HOLDINGS INC,92.55,1.2600
11/01/2013,ASHLAND GLOBAL HOLDINGS INC,92.46,-5.0500
11/04/2013,ASHLAND GLOBAL HOLDINGS INC,93.85,-4.1900
11/05/2013,ASHLAND GLOBAL HOLDINGS INC,87.67,-4.4300
11/06/2013,ASHLAND GLOBAL HOLDINGS INC,88.36,-5.1700
11/07/2013,ASHLAND GLOBAL HOLDINGS INC,88.03,1.3100
11/08/2013,ASHLAND GLOBAL HOLDINGS INC,88.68,1.1200
11/11/2013,ASHLAND GLOBAL HOLDINGS INC,88.98,1.6600
11/12/2013,ASHLAND GLOBAL HOLDINGS INC,89.48,2.2300
11/13/2013,ASHLAND GLOBAL HOLDINGS INC,89.69,2.7800
11/14/2013,ASHLAND GLOBAL HOLDINGS INC,90.91,-0.3100
11/15/2013,ASHLAND GLOBAL HOLDINGS INC,91.76,0.0600
11/18/2013,ASHLAND GLOBAL HOLDINGS INC,89.17,-0.5900
11/19/2013,ASHLAND GLOBAL HOLDINGS INC,89.75,-1.0400
11/20/2013,ASHLAND GLOBAL HOLDINGS INC,90.32,1.5700
11/21/2013,ASHLAND GLOBAL HOLDINGS INC,90.72,1.1200
11/22/2013,ASHLAND GLOBAL HOLDINGS INC,90.74,0.7900
11/25/2013,ASHLAND GLOBAL HOLDINGS INC,90.87,0.4000
11/26/2013,ASHLAND GLOBAL HOLDINGS INC,91.11,0.3400
11/27/2013,ASHLAND GLOBAL HOLDINGS INC,91.12,1.2800
11/29/2013,ASHLAND GLOBAL HOLDINGS INC,91.08,0.5200
12/02/2013,ASHLAND GLOBAL HOLDINGS INC,92.15,1.6000
12/03/2013,ASHLAND GLOBAL HOLDINGS INC,91.63,1.8200
12/04/2013,ASHLAND GLOBAL HOLDINGS INC,92.72,1.5600
12/05/2013,ASHLAND GLOBAL HOLDINGS INC,92.9,3.2700
12/06/2013,ASHLAND GLOBAL HOLDINGS INC,93.71,0.9200
12/09/2013,ASHLAND GLOBAL HOLDINGS INC,94.9,-0.3600
12/10/2013,ASHLAND GLOBAL HOLDINGS INC,93.64,-0.5700
12/11/2013,ASHLAND GLOBAL HOLDINGS INC,92.54,-1.0600
12/12/2013,ASHLAND GLOBAL HOLDINGS INC,93.14,-0.2300
12/13/2013,ASHLAND GLOBAL HOLDINGS INC,93.84,1.2300
12/16/2013,ASHLAND GLOBAL HOLDINGS INC,93.41,1.7700
12/17/2013,ASHLAND GLOBAL HOLDINGS INC,93.77,0.4500
12/18/2013,ASHLAND GLOBAL HOLDINGS INC,94.91,1.5800
12/19/2013,ASHLAND GLOBAL HOLDINGS INC,94.29,2.1300
12/20/2013,ASHLAND GLOBAL HOLDINGS INC,94.99,1.7100
12/23/2013,ASHLAND GLOBAL HOLDINGS INC,95.9,2.2900
12/24/2013,ASHLAND GLOBAL HOLDINGS INC,96.62,2.0600
12/26/2013,ASHLAND GLOBAL HOLDINGS INC,96.58,0.6600
12/27/2013,ASHLAND GLOBAL HOLDINGS INC,97.05,0.4200
12/30/2013,ASHLAND GLOBAL HOLDINGS INC,96.56,-92.5800
12/31/2013,ASHLAND GLOBAL HOLDINGS INC,97.04,-93.0500
01/02/2013,ASTRO COMMUNICATIONS INC,4,-92.5600
01/03/2013,ASTRO COMMUNICATIONS INC,4,-93.0400
01/04/2013,ASTRO COMMUNICATIONS INC,4,0.0000
01/07/2013,ASTRO COMMUNICATIONS INC,4,0.0000
01/08/2013,ASTRO COMMUNICATIONS INC,4,0.0000
01/09/2013,ASTRO COMMUNICATIONS INC,4,0.0000
01/10/2013,ASTRO COMMUNICATIONS INC,4,0.0000
01/11/2013,ASTRO COMMUNICATIONS INC,4,0.0000
01/14/2013,ASTRO COMMUNICATIONS INC,4,0.0000
01/15/2013,ASTRO COMMUNICATIONS INC,4,0.0000
01/16/2013,ASTRO COMMUNICATIONS INC,4,0.0000
01/17/2013,ASTRO COMMUNICATIONS INC,4,0.0000
01/18/2013,ASTRO COMMUNICATIONS INC,4,0.0000
01/22/2013,ASTRO COMMUNICATIONS INC,4,0.0000
01/23/2013,ASTRO COMMUNICATIONS INC,4,0.0000
01/24/2013,ASTRO COMMUNICATIONS INC,4,0.0000
01/25/2013,ASTRO COMMUNICATIONS INC,4,0.0000
01/28/2013,ASTRO COMMUNICATIONS INC,4,0.0000
01/29/2013,ASTRO COMMUNICATIONS INC,4,0.0000
01/30/2013,ASTRO COMMUNICATIONS INC,4,0.0000
01/31/2013,ASTRO COMMUNICATIONS INC,4,0.0000
02/01/2013,ASTRO COMMUNICATIONS INC,4,0.0000
02/04/2013,ASTRO COMMUNICATIONS INC,4,0.0000
02/05/2013,ASTRO COMMUNICATIONS INC,4,0.0000
02/06/2013,ASTRO COMMUNICATIONS INC,4,0.0000
02/07/2013,ASTRO COMMUNICATIONS INC,4,0.0000
02/08/2013,ASTRO COMMUNICATIONS INC,4,0.0000
02/11/2013,ASTRO COMMUNICATIONS INC,4,0.0000
02/12/2013,ASTRO COMMUNICATIONS INC,4,0.0000
02/13/2013,ASTRO COMMUNICATIONS INC,4,0.0000
02/14/2013,ASTRO COMMUNICATIONS INC,4,0.0000
02/15/2013,ASTRO COMMUNICATIONS INC,4,0.0000
02/19/2013,ASTRO COMMUNICATIONS INC,4,0.0000
02/20/2013,ASTRO COMMUNICATIONS INC,4,0.0000
02/21/2013,ASTRO COMMUNICATIONS INC,4,0.0000
02/22/2013,ASTRO COMMUNICATIONS INC,4,0.0000
02/25/2013,ASTRO COMMUNICATIONS INC,4,0.0000
02/26/2013,ASTRO COMMUNICATIONS INC,4,0.0000
02/27/2013,ASTRO COMMUNICATIONS INC,4,0.0000
02/28/2013,ASTRO COMMUNICATIONS INC,4,0.0000
03/01/2013,ASTRO COMMUNICATIONS INC,4,0.0000
03/04/2013,ASTRO COMMUNICATIONS INC,4,0.0000
03/05/2013,ASTRO COMMUNICATIONS INC,4,0.0000
03/06/2013,ASTRO COMMUNICATIONS INC,4,0.0000
03/07/2013,ASTRO COMMUNICATIONS INC,4,0.0000
03/08/2013,ASTRO COMMUNICATIONS INC,4,0.0000
03/11/2013,ASTRO COMMUNICATIONS INC,4,0.0000
03/12/2013,ASTRO COMMUNICATIONS INC,4,0.0000
03/13/2013,ASTRO COMMUNICATIONS INC,4,0.0000
03/14/2013,ASTRO COMMUNICATIONS INC,4,0.0000
03/15/2013,ASTRO COMMUNICATIONS INC,4,0.0000
03/18/2013,ASTRO COMMUNICATIONS INC,4,0.0000
03/19/2013,ASTRO COMMUNICATIONS INC,4,0.0000
03/20/2013,ASTRO COMMUNICATIONS INC,4,0.0000
03/21/2013,ASTRO COMMUNICATIONS INC,4,0.0000
03/22/2013,ASTRO COMMUNICATIONS INC,4,0.0000
03/25/2013,ASTRO COMMUNICATIONS INC,4,0.0000
03/26/2013,ASTRO COMMUNICATIONS INC,4,0.0000
03/27/2013,ASTRO COMMUNICATIONS INC,4,0.0000
03/28/2013,ASTRO COMMUNICATIONS INC,4,0.0000
04/01/2013,ASTRO COMMUNICATIONS INC,4,0.0000
04/02/2013,ASTRO COMMUNICATIONS INC,4,0.0000
04/03/2013,ASTRO COMMUNICATIONS INC,4,0.0000
04/04/2013,ASTRO COMMUNICATIONS INC,4,0.0000
04/05/2013,ASTRO COMMUNICATIONS INC,4,0.0000
04/08/2013,ASTRO COMMUNICATIONS INC,4,0.0000
04/09/2013,ASTRO COMMUNICATIONS INC,4,0.0000
04/10/2013,ASTRO COMMUNICATIONS INC,4,0.0000
04/11/2013,ASTRO COMMUNICATIONS INC,4,0.0000
04/12/2013,ASTRO COMMUNICATIONS INC,4,0.0000
04/15/2013,ASTRO COMMUNICATIONS INC,4,0.0000
04/16/2013,ASTRO COMMUNICATIONS INC,4,0.0000
04/17/2013,ASTRO COMMUNICATIONS INC,4,0.0000
04/18/2013,ASTRO COMMUNICATIONS INC,4,0.0000
04/19/2013,ASTRO COMMUNICATIONS INC,4,0.0000
04/22/2013,ASTRO COMMUNICATIONS INC,4,0.0000
04/23/2013,ASTRO COMMUNICATIONS INC,4,0.0000
04/24/2013,ASTRO COMMUNICATIONS INC,4,0.0000
04/25/2013,ASTRO COMMUNICATIONS INC,4,0.0000
04/26/2013,ASTRO COMMUNICATIONS INC,4,0.0000
04/29/2013,ASTRO COMMUNICATIONS INC,4,0.0000
04/30/2013,ASTRO COMMUNICATIONS INC,4,0.0000
05/01/2013,ASTRO COMMUNICATIONS INC,4,0.0000
05/02/2013,ASTRO COMMUNICATIONS INC,4,0.0000
05/03/2013,ASTRO COMMUNICATIONS INC,4,-0.5000
05/06/2013,ASTRO COMMUNICATIONS INC,4,-0.5000
05/07/2013,ASTRO COMMUNICATIONS INC,3.5,-0.7500
05/08/2013,ASTRO COMMUNICATIONS INC,3.5,-0.7500
05/09/2013,ASTRO COMMUNICATIONS INC,3.25,-0.2500
05/10/2013,ASTRO COMMUNICATIONS INC,3.25,-0.2500
05/13/2013,ASTRO COMMUNICATIONS INC,3.25,0.0000
05/14/2013,ASTRO COMMUNICATIONS INC,3.25,0.0000
05/15/2013,ASTRO COMMUNICATIONS INC,3.25,-0.2500
05/16/2013,ASTRO COMMUNICATIONS INC,3.25,-0.4800
05/17/2013,ASTRO COMMUNICATIONS INC,3,-0.4800
05/20/2013,ASTRO COMMUNICATIONS INC,2.77,-0.4800
05/21/2013,ASTRO COMMUNICATIONS INC,2.77,-0.2300
05/22/2013,ASTRO COMMUNICATIONS INC,2.77,0.0000
05/23/2013,ASTRO COMMUNICATIONS INC,2.77,0.0000
05/24/2013,ASTRO COMMUNICATIONS INC,2.77,0.0000
05/28/2013,ASTRO COMMUNICATIONS INC,2.77,0.0000
05/29/2013,ASTRO COMMUNICATIONS INC,2.77,0.0000
05/30/2013,ASTRO COMMUNICATIONS INC,2.77,0.0000
05/31/2013,ASTRO COMMUNICATIONS INC,2.77,0.0000
06/03/2013,ASTRO COMMUNICATIONS INC,2.77,0.0000
06/04/2013,ASTRO COMMUNICATIONS INC,2.77,0.0000
06/05/2013,ASTRO COMMUNICATIONS INC,2.77,1.2300
06/06/2013,ASTRO COMMUNICATIONS INC,2.77,1.2300
06/07/2013,ASTRO COMMUNICATIONS INC,4,1.2300
06/10/2013,ASTRO COMMUNICATIONS INC,4,1.2300
06/11/2013,ASTRO COMMUNICATIONS INC,4,0.0000
06/12/2013,ASTRO COMMUNICATIONS INC,4,0.0000
06/13/2013,ASTRO COMMUNICATIONS INC,4,0.0000
06/14/2013,ASTRO COMMUNICATIONS INC,4,0.0000
06/17/2013,ASTRO COMMUNICATIONS INC,4,0.0000
06/18/2013,ASTRO COMMUNICATIONS INC,4,0.0000
06/19/2013,ASTRO COMMUNICATIONS INC,4,0.0000
06/20/2013,ASTRO COMMUNICATIONS INC,4,0.0000
06/21/2013,ASTRO COMMUNICATIONS INC,4,0.0000
06/24/2013,ASTRO COMMUNICATIONS INC,4,0.0000
06/25/2013,ASTRO COMMUNICATIONS INC,4,0.0000
06/26/2013,ASTRO COMMUNICATIONS INC,4,0.0000
06/27/2013,ASTRO COMMUNICATIONS INC,4,0.0000
06/28/2013,ASTRO COMMUNICATIONS INC,4,0.0000
07/01/2013,ASTRO COMMUNICATIONS INC,4,0.0000
07/02/2013,ASTRO COMMUNICATIONS INC,4,0.0000
07/03/2013,ASTRO COMMUNICATIONS INC,4,0.0000
07/05/2013,ASTRO COMMUNICATIONS INC,4,0.0000
07/08/2013,ASTRO COMMUNICATIONS INC,4,0.9500
07/09/2013,ASTRO COMMUNICATIONS INC,4,0.9500
07/10/2013,ASTRO COMMUNICATIONS INC,4.95,0.9500
07/11/2013,ASTRO COMMUNICATIONS INC,4.95,0.9500
07/12/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
07/15/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
07/16/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
07/17/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
07/18/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
07/19/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
07/22/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
07/23/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
07/24/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
07/25/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
07/26/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
07/29/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
07/30/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
07/31/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
08/01/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
08/02/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
08/05/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
08/06/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
08/07/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
08/08/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
08/09/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
08/12/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
08/13/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
08/14/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
08/15/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
08/16/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
08/19/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
08/20/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
08/21/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
08/22/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
08/23/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
08/26/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
08/27/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
08/28/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
08/29/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
08/30/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
09/03/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
09/04/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
09/05/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
09/06/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
09/09/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
09/10/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
09/11/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
09/12/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
09/13/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
09/16/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
09/17/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
09/18/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
09/19/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
09/20/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
09/23/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
09/24/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
09/25/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
09/26/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
09/27/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
09/30/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
10/01/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
10/02/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
10/03/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
10/04/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
10/07/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
10/08/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
10/09/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
10/10/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
10/11/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
10/14/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
10/15/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
10/16/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
10/17/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
10/18/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
10/21/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
10/22/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
10/23/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
10/24/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
10/25/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
10/28/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
10/29/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
10/30/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
10/31/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
11/01/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
11/04/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
11/05/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
11/06/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
11/07/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
11/08/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
11/11/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
11/12/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
11/13/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
11/14/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
11/15/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
11/18/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
11/19/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
11/20/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
11/21/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
11/22/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
11/25/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
11/26/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
11/27/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
11/29/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
12/02/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
12/03/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
12/04/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
12/05/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
12/06/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
12/09/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
12/10/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
12/11/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
12/12/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
12/13/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
12/16/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
12/17/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
12/18/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
12/19/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
12/20/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
12/23/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
12/24/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
12/26/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
12/27/2013,ASTRO COMMUNICATIONS INC,4.95,0.0000
12/30/2013,ASTRO COMMUNICATIONS INC,4.95,22.0500
12/31/2013,ASTRO COMMUNICATIONS INC,4.95,22.0500
01/02/2013,ASTREX INC,27,22.0500
01/03/2013,ASTREX INC,27,22.0500
01/04/2013,ASTREX INC,27,0.0000
01/07/2013,ASTREX INC,27,0.0000
01/08/2013,ASTREX INC,27,0.0000
01/09/2013,ASTREX INC,27,0.0000
01/10/2013,ASTREX INC,27,0.0000
01/11/2013,ASTREX INC,27,0.0000
01/14/2013,ASTREX INC,27,0.0000
01/15/2013,ASTREX INC,27,0.0000
01/16/2013,ASTREX INC,27,0.0000
01/17/2013,ASTREX INC,27,0.0000
01/18/2013,ASTREX INC,27,0.0000
01/22/2013,ASTREX INC,27,0.0000
01/23/2013,ASTREX INC,27,0.0000
01/24/2013,ASTREX INC,27,0.0000
01/25/2013,ASTREX INC,27,0.0000
01/28/2013,ASTREX INC,27,0.0000
01/29/2013,ASTREX INC,27,0.0000
01/30/2013,ASTREX INC,27,0.0000
01/31/2013,ASTREX INC,27,0.0000
02/01/2013,ASTREX INC,27,0.0000
02/04/2013,ASTREX INC,27,0.0000
02/05/2013,ASTREX INC,27,0.0000
02/06/2013,ASTREX INC,27,0.0000
02/07/2013,ASTREX INC,27,0.0000
02/08/2013,ASTREX INC,27,0.0000
02/11/2013,ASTREX INC,27,0.0000
02/12/2013,ASTREX INC,27,0.0000
02/13/2013,ASTREX INC,27,0.0000
02/14/2013,ASTREX INC,27,0.0000
02/15/2013,ASTREX INC,27,0.0000
02/19/2013,ASTREX INC,27,0.0000
02/20/2013,ASTREX INC,27,0.0000
02/21/2013,ASTREX INC,27,0.0000
02/22/2013,ASTREX INC,27,0.0000
02/25/2013,ASTREX INC,27,0.0000
02/26/2013,ASTREX INC,27,0.0000
02/27/2013,ASTREX INC,27,0.0000
02/28/2013,ASTREX INC,27,0.0000
03/01/2013,ASTREX INC,27,0.0000
03/04/2013,ASTREX INC,27,0.0000
03/05/2013,ASTREX INC,27,0.0000
03/06/2013,ASTREX INC,27,0.0000
03/07/2013,ASTREX INC,27,0.0000
03/08/2013,ASTREX INC,27,0.0000
03/11/2013,ASTREX INC,27,0.0000
03/12/2013,ASTREX INC,27,0.0000
03/13/2013,ASTREX INC,27,0.0000
03/14/2013,ASTREX INC,27,0.0000
03/15/2013,ASTREX INC,27,0.0000
03/18/2013,ASTREX INC,27,0.0000
03/19/2013,ASTREX INC,27,0.0000
03/20/2013,ASTREX INC,27,0.0000
03/21/2013,ASTREX INC,27,0.0000
03/22/2013,ASTREX INC,27,0.0000
03/25/2013,ASTREX INC,27,0.0000
03/26/2013,ASTREX INC,27,0.0000
03/27/2013,ASTREX INC,27,0.0000
03/28/2013,ASTREX INC,27,0.0000
04/01/2013,ASTREX INC,27,0.0000
04/02/2013,ASTREX INC,27,0.0000
04/03/2013,ASTREX INC,27,0.0000
04/04/2013,ASTREX INC,27,0.0000
04/05/2013,ASTREX INC,27,0.0000
04/08/2013,ASTREX INC,27,0.0000
04/09/2013,ASTREX INC,27,0.0000
04/10/2013,ASTREX INC,27,0.0000
04/11/2013,ASTREX INC,27,0.0000
04/12/2013,ASTREX INC,27,0.0000
04/15/2013,ASTREX INC,27,0.0000
04/16/2013,ASTREX INC,27,0.0000
04/17/2013,ASTREX INC,27,0.0000
04/18/2013,ASTREX INC,27,0.0000
04/19/2013,ASTREX INC,27,0.0000
04/22/2013,ASTREX INC,27,0.0000
04/23/2013,ASTREX INC,27,0.0000
04/24/2013,ASTREX INC,27,0.0000
04/25/2013,ASTREX INC,27,0.0000
04/26/2013,ASTREX INC,27,0.0000
04/29/2013,ASTREX INC,27,0.0000
04/30/2013,ASTREX INC,27,0.0000
05/01/2013,ASTREX INC,27,0.0000
05/02/2013,ASTREX INC,27,0.0000
05/03/2013,ASTREX INC,27,0.0000
05/06/2013,ASTREX INC,27,0.0000
05/07/2013,ASTREX INC,27,0.0000
05/08/2013,ASTREX INC,27,0.0000
05/09/2013,ASTREX INC,27,0.0000
05/10/2013,ASTREX INC,27,0.0000
05/13/2013,ASTREX INC,27,0.0000
05/14/2013,ASTREX INC,27,0.0000
05/15/2013,ASTREX INC,27,0.0000
05/16/2013,ASTREX INC,27,0.0000
05/17/2013,ASTREX INC,27,0.0000
05/20/2013,ASTREX INC,27,0.0000
05/21/2013,ASTREX INC,27,0.0000
05/22/2013,ASTREX INC,27,0.0000
05/23/2013,ASTREX INC,27,0.0000
05/24/2013,ASTREX INC,27,0.0000
05/28/2013,ASTREX INC,27,0.0000
05/29/2013,ASTREX INC,27,0.0000
